x_m,y_m
-1.374000,-2.346000
-1.424000,-2.346000
-1.474000,-2.346000
-1.524000,-2.346000
-1.574000,-2.346000
-1.624000,-2.346000
-1.674000,-2.346000
-1.724000,-2.346000
-1.774000,-2.346000
-1.824000,-2.346000
-1.874000,-2.346000
-1.924000,-2.346000
-1.974000,-2.346000
-2.024000,-2.346000
-2.074000,-2.346000
-2.124000,-2.346000
-2.174000,-2.346000
-2.224000,-2.346000
-2.274000,-2.346000
-2.324000,-2.346000
-2.374000,-2.346000
-2.424000,-2.346000
-2.474000,-2.346000
-2.524000,-2.346000
-2.574000,-2.346000
-2.624000,-2.346000
-2.674000,-2.346000
-2.724000,-2.346000
-2.774000,-2.346000
-2.824000,-2.346000
-2.874000,-2.346000
-2.924000,-2.346000
-2.974000,-2.346000
-3.024000,-2.346000
-3.074000,-2.346000
-3.124000,-2.346000
-3.174000,-2.346000
-3.224000,-2.346000
-3.274000,-2.346000
-3.324000,-2.346000
-3.374000,-2.346000
-3.424000,-2.346000
-3.474000,-2.346000
-3.524000,-2.346000
-3.574000,-2.346000
-3.624000,-2.346000
-3.674000,-2.346000
-3.724000,-2.346000
-3.774000,-2.346000
-3.824000,-2.346000
-3.874000,-2.346000
-3.924000,-2.346000
-3.974000,-2.346000
-4.024000,-2.346000
-4.074000,-2.346000
-4.124000,-2.346000
